parser,id,text,category,gold_intent,gold_target_lane,pred_intent,pred_target_lane,pred_source,fallback,intent_correct,target_correct,exact_match,lane_targeting_applicable,lane_targeting_correct,fp_oos_applicable,fp_oos,latency_ms_mean,latency_ms_min,latency_ms_max
rule,u035,i'd like you to merge into the right lane,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.029556000299635343,0.029556000299635343,0.029556000299635343
rule,u036,"when convenient, move to lane 1",polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.018845999875338748,0.018845999875338748,0.018845999875338748
rule,u037,"when convenient, move to lane 2",polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.02377499913563952,0.02377499913563952,0.02377499913563952
rule,u038,please slide over to the inner lane,polite_indirect,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.027761998353525996,0.027761998353525996,0.027761998353525996
rule,u039,please slide over to the outer lane,polite_indirect,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.037740999687230214,0.037740999687230214,0.037740999687230214
rule,u040,could we go to lane number one,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.020559000404318795,0.020559000404318795,0.020559000404318795
rule,u041,could we go to lane number two,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.02603900065878406,0.02603900065878406,0.02603900065878406
rule,u042,would it be possible to take the left side,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.024627001039334573,0.024627001039334573,0.024627001039334573
rule,u043,would it be possible to take the right side,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.02985600076499395,0.02985600076499395,0.02985600076499395
rule,u044,please make your way to the first lane,polite_indirect,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.021611000192933716,0.021611000192933716,0.021611000192933716
rule,u045,please make your way to the second lane,polite_indirect,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.026249999791616574,0.026249999791616574,0.026249999791616574
rule,u046,can you bring us into lane one,polite_indirect,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.02023799970629625,0.02023799970629625,0.02023799970629625
rule,u047,can you bring us into lane two,polite_indirect,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.02550799945311155,0.02550799945311155,0.02550799945311155
rule,u048,please settle into the inner lane,polite_indirect,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.022231999537325464,0.022231999537325464,0.022231999537325464
rule,u049,please settle into the outer lane,polite_indirect,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.02598899845906999,0.02598899845906999,0.02598899845906999
rule,u050,could you line up with lane 2,polite_indirect,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.025577999622328207,0.025577999622328207,0.025577999622328207
rule,u051,take the inner lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.019196000721422024,0.019196000721422024,0.019196000721422024
rule,u052,take the outer lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.023283999325940385,0.023283999325940385,0.023283999325940385
rule,u053,merge to the left,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.02018799932557158,0.02018799932557158,0.02018799932557158
rule,u054,merge to the right,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.23567400057800114,0.23567400057800114,0.23567400057800114
rule,u055,move to the left side,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.02043899985437747,0.02043899985437747,0.02043899985437747
rule,u056,move to the right side,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.02566799958003685,0.02566799958003685,0.02566799958003685
rule,u057,shift into the first lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.018504999388824217,0.018504999388824217,0.018504999388824217
rule,u058,shift into the second lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.02309299998159986,0.02309299998159986,0.02309299998159986
rule,u059,go to the inner one,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.019957000404247083,0.019957000404247083,0.019957000404247083
rule,u060,go to the outer one,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.025268000172218308,0.025268000172218308,0.025268000172218308
rule,u061,enter the left lane,spatial_referential,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.018525000996305607,0.018525000996305607,0.018525000996305607
rule,u062,enter the right lane,spatial_referential,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.02360500002396293,0.02360500002396293,0.02360500002396293
rule,u063,use the first lane,spatial_referential,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.017053000192390755,0.017053000192390755,0.017053000192390755
rule,u064,use the second lane,spatial_referential,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.021179999748710543,0.021179999748710543,0.021179999748710543
rule,u065,slide left,spatial_referential,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.017853999452199787,0.017853999452199787,0.017853999452199787
rule,u066,slide right,spatial_referential,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.02196099922002759,0.02196099922002759,0.02196099922002759
rule,u067,head into the inner lane,spatial_referential,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.020329000108176842,0.020329000108176842,0.020329000108176842
rule,u068,head into the outer lane,spatial_referential,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.025056999220396392,0.025056999220396392,0.025056999220396392
rule,u069,choose the left side,spatial_referential,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.018635000742506236,0.018635000742506236,0.018635000742506236
rule,u070,choose the right side,spatial_referential,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.02354400021431502,0.02354400021431502,0.02354400021431502
rule,u071,align with the first lane,spatial_referential,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.020108000171603635,0.020108000171603635,0.020108000171603635
rule,u072,align with the second lane,spatial_referential,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.022882999473949894,0.022882999473949894,0.022882999473949894
rule,u073,move toward the inner side,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.020618999769794755,0.020618999769794755,0.020618999769794755
rule,u074,move toward the outer side,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.02527699871279765,0.02527699871279765,0.02527699871279765
rule,u075,get over to the left lane,spatial_referential,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.02011800097534433,0.02011800097534433,0.02011800097534433
rule,u076,change lanes,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.03551699956005905,0.03551699956005905,0.03551699956005905
rule,u077,switch lanes,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.03476599886198528,0.03476599886198528,0.03476599886198528
rule,u078,switch over,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.033803999031079,0.033803999031079,0.033803999031079
rule,u079,move over,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.03432499943301082,0.03432499943301082,0.03432499943301082
rule,u080,slide over,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.03377400025783572,0.03377400025783572,0.03377400025783572
rule,u081,merge over,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.03466599991952535,0.03466599991952535,0.03466599991952535
rule,u082,go to the other lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.05257900011201855,0.05257900011201855,0.05257900011201855
rule,u083,take the other lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04720900142274331,0.04720900142274331,0.04720900142274331
rule,u084,get into the other lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.044845000957138836,0.044845000957138836,0.044845000957138836
rule,u085,shift to the other side,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.040094999349093996,0.040094999349093996,0.040094999349093996
rule,u086,move to the other one,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04076699951838236,0.04076699951838236,0.04076699951838236
rule,u087,go to the other one,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04038599945488386,0.04038599945488386,0.04038599945488386
rule,u088,leave this lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.03641900002548937,0.03641900002548937,0.03641900002548937
rule,u089,get out of this lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04021600034320727,0.04021600034320727,0.04021600034320727
rule,u090,change over to a different lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04421399899001699,0.04421399899001699,0.04421399899001699
rule,u091,move into a different lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04294099926482886,0.04294099926482886,0.04294099926482886
rule,u092,switch to a different lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04090699985681567,0.04090699985681567,0.04090699985681567
rule,u093,take another lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.03830300011031795,0.03830300011031795,0.03830300011031795
rule,u094,shift lanes now,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.036778999856323935,0.036778999856323935,0.036778999856323935
rule,u095,make a lane change,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.03798199941229541,0.03798199941229541,0.03798199941229541
rule,u096,adjust to another lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.039825001294957474,0.039825001294957474,0.039825001294957474
rule,u097,reposition to another lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04040600106236525,0.04040600106236525,0.04040600106236525
rule,u098,move over a bit,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.03758099956030492,0.03758099956030492,0.03758099956030492
rule,u099,pick a lane,ambiguous_or_underspecified,CHANGE_LANE,,UNKNOWN,,rule,False,False,True,False,False,False,False,False,0.026470001103007235,0.026470001103007235,0.026470001103007235
rule,u100,get over there,ambiguous_or_underspecified,CHANGE_LANE,,UNKNOWN,,rule,False,False,True,False,False,False,False,False,0.025748999178176746,0.025748999178176746,0.025748999178176746
rule,u101,chnge to lane1,typos_and_casual,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.015519000953645445,0.015519000953645445,0.015519000953645445
rule,u102,swich to lane2,typos_and_casual,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.019376999262021855,0.019376999262021855,0.019376999262021855
rule,u103,lane1 plz,typos_and_casual,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.01336499917670153,0.01336499917670153,0.01336499917670153
rule,u104,lane2 plz,typos_and_casual,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.01774300108081661,0.01774300108081661,0.01774300108081661
rule,u105,go lft lane,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,,rule,False,True,False,False,True,False,False,False,0.03699899934872519,0.03699899934872519,0.03699899934872519
rule,u106,go rght lane,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,,rule,False,True,False,False,True,False,False,False,0.0314089993480593,0.0314089993480593,0.0314089993480593
rule,u107,move 2 lane one,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.016660998880979605,0.016660998880979605,0.016660998880979605
rule,u108,move 2 lane two,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.01936699845828116,0.01936699845828116,0.01936699845828116
rule,u109,pls go to left lane,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.019025999790756032,0.019025999790756032,0.019025999790756032
rule,u110,pls go to right lane,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.02471699917805381,0.02471699917805381,0.02471699917805381
rule,u111,take inner ln,typos_and_casual,CHANGE_LANE,lane1,UNKNOWN,,rule,False,False,False,False,True,False,False,False,0.026248999347444624,0.026248999347444624,0.026248999347444624
rule,u112,take outer ln,typos_and_casual,CHANGE_LANE,lane2,UNKNOWN,,rule,False,False,False,False,True,False,False,False,0.024615999791421928,0.024615999791421928,0.024615999791421928
rule,u113,chnge lanes to lane 1,typos_and_casual,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.019977998817921616,0.019977998817921616,0.019977998817921616
rule,u114,chnge lanes to lane 2,typos_and_casual,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.021210000340943225,0.021210000340943225,0.021210000340943225
rule,u115,swtich to first lane,typos_and_casual,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.01635999979043845,0.01635999979043845,0.01635999979043845
rule,u116,swtich to second lane,typos_and_casual,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.021611000192933716,0.021611000192933716,0.021611000192933716
rule,u117,go left pls,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.018103999536833726,0.018103999536833726,0.018103999536833726
rule,u118,go right pls,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.022431999241234735,0.022431999241234735,0.022431999241234735
rule,u119,get in lane one pls,typos_and_casual,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.01867600076366216,0.01867600076366216,0.01867600076366216
rule,u120,get in lane two pls,typos_and_casual,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.022371999875758775,0.022371999875758775,0.022371999875758775
rule,u121,lane one now pls,typos_and_casual,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,rule,False,False,True,False,True,True,False,False,0.01621999945200514,0.01621999945200514,0.01621999945200514
rule,u122,lane two now pls,typos_and_casual,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,rule,False,False,True,False,True,True,False,False,0.021060001017758623,0.021060001017758623,0.021060001017758623
rule,u123,movee to lane 1,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.018825001461664215,0.018825001461664215,0.018825001461664215
rule,u124,movee to lane 2,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.019507000615703873,0.019507000615703873,0.019507000615703873
rule,u125,go right lane lol,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.023193000743049197,0.023193000743049197,0.023193000743049197
rule,u126,turn on the headlights,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.027893000151379965,0.027893000151379965,0.027893000151379965
rule,u127,turn off the headlights,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.02982600017276127,0.02982600017276127,0.02982600017276127
rule,u128,open the window,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.02462599877617322,0.02462599877617322,0.02462599877617322
rule,u129,close the window,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.025036999431904405,0.025036999431904405,0.025036999431904405
rule,u130,play some music,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.025598999854992144,0.025598999854992144,0.025598999854992144
rule,u131,lower the volume,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.02445599966449663,0.02445599966449663,0.02445599966449663
rule,u132,set the cabin fan,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.02580900036264211,0.02580900036264211,0.02580900036264211
rule,u133,wipe the windshield,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.026049001462524757,0.026049001462524757,0.026049001462524757
rule,u134,adjust the mirror,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.02529700032027904,0.02529700032027904,0.02529700032027904
rule,u135,dim the display,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.02476699955877848,0.02476699955877848,0.02476699955877848
rule,u136,sound the horn,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.028685000870609656,0.028685000870609656,0.028685000870609656
rule,u137,save this route,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.026230000003124587,0.026230000003124587,0.026230000003124587
rule,u138,show the map,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.023765000150888227,0.023765000150888227,0.023765000150888227
rule,u139,lock the doors,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.0245060000452213,0.0245060000452213,0.0245060000452213
rule,u140,unlock the doors,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,rule,False,True,True,True,False,False,True,False,0.02496699926268775,0.02496699926268775,0.02496699926268775
rule,u141,don't change lanes,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.016510999557795003,0.016510999557795003,0.016510999557795003
rule,u142,do not switch lanes,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.015780000467202626,0.015780000467202626,0.015780000467202626
rule,u143,stay in this lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.026059999072458595,0.026059999072458595,0.026059999072458595
rule,u144,keep this lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.022542999431607313,0.022542999431607313,0.022542999431607313
rule,u145,hold the current lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.02408500040473882,0.02408500040473882,0.02408500040473882
